,Unnamed: 0,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,price,location
16253,16253,Private room,Amsterdam,De Pijp / Rivierenbuurt,71,5.0,2,131.0,0101000020E61000008C15359886911340F81C588E902D4A40
16254,16254,Private room,Amsterdam,Centrum Oost,250,5.0,2,132.0,0101000020E6100000E1EEACDD76A11340085740A19E2E4A40
16255,16255,Private room,Amsterdam,Noord-West / Noord-Midden,60,5.0,2,132.0,0101000020E61000000C03965CC5821340357BA015182E4A40
16256,16256,Private room,Amsterdam,Oud Noord,66,4.5,2,130.0,0101000020E6100000CE6E2D93E1A81340EAB0C22D1F314A40
16257,16257,Private room,Amsterdam,De Aker / Nieuw Sloten,261,5.0,2,138.0,0101000020E61000000B444FCAA4261340AEBCE47FF22B4A40
16258,16258,Private room,Amsterdam,Centrum West,14,4.5,2,132.0,0101000020E6100000A9A10DC006841340C4EC65DB692F4A40
16259,16259,Private room,Amsterdam,Centrum West,96,5.0,2,129.0,0101000020E6100000A4A833F790801340CBB91457952F4A40
16260,16260,Private room,Amsterdam,Westerpark,261,4.5,2,138.0,0101000020E6100000BBD6DEA7AA901340ABECBB22F8314A40
16261,16261,Private room,Amsterdam,Geuzenveld / Slotermeer,18,5.0,2,132.0,0101000020E6100000043C69E1B25A1340F59D5F94A0314A40
16262,16262,Private room,Amsterdam,Centrum Oost,26,5.0,2,132.0,0101000020E6100000A7CD380D519513407FF78E1A132E4A40
16263,16263,Private room,Amsterdam,Centrum Oost,45,4.5,2,143.0,0101000020E61000007B2FBE688F871340DBDC989EB02E4A40
16264,16264,Private room,Amsterdam,Oud Noord,94,4.5,2,144.0,0101000020E61000007BBC900E0FC11340734A404CC2314A40
16265,16265,Private room,Amsterdam,Centrum West,260,5.0,2,132.0,0101000020E6100000EF004F5AB88C1340F33CB83B6B2F4A40
16266,16266,Private room,Amsterdam,Centrum Oost,7,5.0,2,141.0,0101000020E610000007B5DFDA89A2134087C3D2C08F2E4A40
16267,16267,Private room,Amsterdam,Westerpark,56,5.0,2,140.0,0101000020E6100000CD1E6805868C1340027FF8F9EF314A40
16268,16268,Private room,Amsterdam,Centrum West,12,5.0,2,138.0,0101000020E6100000ADDBA0F65B8B13408A1F63EE5A304A40
16269,16269,Private room,Amsterdam,Centrum West,54,5.0,2,138.0,0101000020E610000091BA9D7DE59113405EF23FF9BB2F4A40
16270,16270,Private room,Amsterdam,Noord-West / Noord-Midden,2,0.0,2,118.0,0101000020E6100000AEF204C24E71134045BC75FEED2C4A40
16271,16271,Private room,Amsterdam,Buitenveldert / Zuidas,0,0.0,2,107.0,0101000020E61000007638BA4A777713400F43AB93332A4A40
16272,16272,Private room,Amsterdam,Buitenveldert / Zuidas,1,0.0,3,119.0,0101000020E6100000C3F352B1316F13403CA583F57F2A4A40
16273,16273,Private room,Amsterdam,Osdorp,4,4.5,2,114.0,0101000020E6100000BE66B96C742E13407EAA0A0DC42C4A40
16274,16274,Private room,Amsterdam,Osdorp,17,5.0,2,108.0,0101000020E610000095B88E71C53513407AFB73D1902D4A40
16275,16275,Private room,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,108.0,0101000020E61000007AA86DC3286813401842CEFBFF2C4A40
16276,16276,Private room,Amsterdam,Noord-West / Noord-Midden,7,4.5,3,114.0,0101000020E610000083DA6FED44691340ACCABE2B822D4A40
16277,16277,Private room,Amsterdam,Slotervaart,2,0.0,2,108.0,0101000020E6100000F8A41309A65A1340425F7AFB732D4A40
16278,16278,Private room,Amsterdam,Noord-West / Noord-Midden,19,5.0,1,108.0,0101000020E6100000F564FED1376913403FE603029D2D4A40
16279,16279,Private room,Amsterdam,Slotervaart,9,5.0,2,107.0,0101000020E61000002C8194D8B55D1340D1AFAD9FFE2D4A40
16280,16280,Private room,Amsterdam,De Aker / Nieuw Sloten,0,0.0,4,108.0,0101000020E61000007F15E0BBCD3B1340AFD172A0872C4A40
16281,16281,Private room,Amsterdam,Osdorp,0,0.0,2,119.0,0101000020E610000010ECF82F103413400D8E9257E72C4A40
16282,16282,Private room,Amsterdam,De Aker / Nieuw Sloten,0,0.0,2,119.0,0101000020E61000000D349F73B73B13407AFEB4519D2C4A40
16283,16283,Private room,Amsterdam,Osdorp,4,4.5,2,119.0,0101000020E6100000F9DB9E20B13D1340200890A1632D4A40
16284,16284,Private room,Amsterdam,Slotervaart,13,5.0,2,114.0,0101000020E6100000F12F82C64C521340B08F4E5DF92C4A40
16285,16285,Private room,Amsterdam,Noord-West / Noord-Midden,11,5.0,2,108.0,0101000020E6100000840D4FAF9485134051F69672BE2C4A40
16286,16286,Private room,Amsterdam,De Pijp / Rivierenbuurt,6,4.0,2,119.0,0101000020E6100000D940BAD8B4921340C4263273812D4A40
16287,16287,Private room,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,114.0,0101000020E6100000A453573ECB731340397F130A112C4A40
16288,16288,Private room,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,119.0,0101000020E6100000AFCDC64ACC831340AAF06778B32C4A40
16289,16289,Private room,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,114.0,0101000020E610000078D503E621731340C32ADEC83C2C4A40
16290,16290,Private room,Amsterdam,Noord-West / Noord-Midden,1,0.0,2,119.0,0101000020E61000004679E6E5B07B1340151C5E10912C4A40
16291,16291,Private room,Amsterdam,Noord-West / Noord-Midden,2,0.0,2,119.0,0101000020E6100000438EAD6708871340E0F42EDE8F2D4A40
16292,16292,Private room,Amsterdam,De Baarsjes / Oud West,42,4.5,2,107.0,0101000020E6100000ED82C13577741340FCA5457D922F4A40
16293,16293,Private room,Amsterdam,Geuzenveld / Slotermeer,22,4.5,2,117.0,0101000020E6100000F94B8BFA24471340A54BFF9254304A40
16294,16294,Private room,Amsterdam,Geuzenveld / Slotermeer,0,0.0,2,114.0,0101000020E610000047E9D2BF24551340F06B2409C22F4A40
16295,16295,Private room,Amsterdam,Slotervaart,1,0.0,2,119.0,0101000020E610000082919735B1601340C3BB5CC4772E4A40
16296,16296,Private room,Amsterdam,Slotervaart,53,5.0,3,119.0,0101000020E6100000DFA5D425E3581340404F0306492F4A40
16297,16297,Private room,Amsterdam,Noord-West / Noord-Midden,2,0.0,2,119.0,0101000020E610000020459DB98764134026FF93BF7B2D4A40
16298,16298,Private room,Amsterdam,Noord-West / Noord-Midden,21,4.5,2,108.0,0101000020E6100000F793313ECC6E134044E048A0C12C4A40
16299,16299,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,15,5.0,2,108.0,0101000020E6100000C632FD12F1C61340D9CD8C7E342E4A40
16300,16300,Private room,Amsterdam,Westerpark,99,5.0,2,114.0,0101000020E61000004AD1CABDC07C13400AF4893C49304A40
16301,16301,Private room,Amsterdam,Centrum West,18,5.0,2,108.0,0101000020E61000003274ECA012871340C0CC77F013314A40
16302,16302,Private room,Amsterdam,Centrum Oost,235,5.0,2,114.0,0101000020E6100000EB7420EBA9A51340C0EAC891CE2E4A40
16303,16303,Private room,Amsterdam,Oud Oost,34,5.0,2,108.0,0101000020E610000020EBA9D557A7134070EB6E9EEA2C4A40
16304,16304,Private room,Amsterdam,De Pijp / Rivierenbuurt,4,4.5,2,119.0,0101000020E61000001002F2255490134040DAFF006B2D4A40
16305,16305,Private room,Amsterdam,Centrum Oost,170,5.0,2,114.0,0101000020E610000047567E198C9113405AD427B9C32E4A40
16306,16306,Private room,Amsterdam,Oud Oost,10,5.0,2,119.0,0101000020E610000031B3CF6394B713403BE2900DA42D4A40
16307,16307,Private room,Amsterdam,Centrum West,28,5.0,2,108.0,0101000020E6100000FE261422E090134083DE1B4300304A40
16308,16308,Private room,Amsterdam,Noord-West / Noord-Midden,52,5.0,2,108.0,0101000020E610000046459C4EB2651340E2E5E95C512C4A40
16309,16309,Private room,Amsterdam,Centrum West,309,5.0,2,108.0,0101000020E6100000D219187959931340B41D5377652F4A40
16310,16310,Private room,Amsterdam,Ijburg / Eiland Zeeburg,3,5.0,2,119.0,0101000020E6100000A0FD481119F613402DD0EE90622E4A40
16311,16311,Private room,Amsterdam,De Baarsjes / Oud West,0,0.0,4,114.0,0101000020E610000082751C3F546A13400F7BA180ED2E4A40
16312,16312,Private room,Amsterdam,De Baarsjes / Oud West,11,5.0,3,114.0,0101000020E610000028F4FA93F87C1340AE9AE7887C2F4A40
16313,16313,Private room,Amsterdam,Oud Noord,39,5.0,2,108.0,0101000020E61000005A4A969350AA1340FF1F274C18314A40
16314,16314,Private room,Amsterdam,Noord-West / Noord-Midden,81,5.0,2,115.0,0101000020E61000005F9B8D9598671340B16A10E6762D4A40
16315,16315,Private room,Amsterdam,Centrum West,130,4.5,2,108.0,0101000020E610000052D7DAFB5485134005A4FD0FB0304A40
16316,16316,Private room,Amsterdam,Centrum Oost,1,0.0,2,119.0,0101000020E610000004C8D0B183AA1340E02F664B562F4A40
16317,16317,Private room,Amsterdam,Centrum West,98,4.5,2,117.0,0101000020E61000005FB69DB6468413404F3E3DB665304A40
16318,16318,Private room,Amsterdam,Centrum West,77,5.0,2,119.0,0101000020E610000041481630818B1340FD4AE7C3B3304A40
16319,16319,Private room,Amsterdam,Watergraafsmeer,1,0.0,2,119.0,0101000020E6100000D36A48DC63A913402BDD5D67432C4A40
16320,16320,Private room,Amsterdam,Osdorp,1,0.0,2,114.0,0101000020E610000054539275382A1340E06932E36D2D4A40
16321,16321,Private room,Amsterdam,Westerpark,2,0.0,2,119.0,0101000020E61000002594BE10727E1340D50968226C304A40
16322,16322,Private room,Amsterdam,Centrum Oost,20,4.5,2,119.0,0101000020E61000009206B7B58587134051BCCADAA62E4A40
16323,16323,Private room,Amsterdam,De Pijp / Rivierenbuurt,44,4.0,4,117.0,0101000020E6100000DD0720B589931340336E6AA0F92C4A40
16324,16324,Private room,Amsterdam,Centrum West,8,5.0,2,118.0,0101000020E6100000E59B6D6E4C8F13406A50340F602F4A40
16325,16325,Private room,Amsterdam,Centrum West,48,5.0,2,118.0,0101000020E61000009370218FE0861340B6BA9C12102F4A40
16326,16326,Private room,Amsterdam,De Baarsjes / Oud West,5,0.0,2,119.0,0101000020E61000002F52280B5F7F1340FF4124438E2F4A40
16327,16327,Private room,Amsterdam,De Baarsjes / Oud West,146,5.0,2,107.0,0101000020E6100000CFDA6D179A6B1340C91CCBBBEA2D4A40
16328,16328,Private room,Amsterdam,De Pijp / Rivierenbuurt,31,5.0,2,106.0,0101000020E61000005D6BEF5355981340AA66D652402C4A40
16329,16329,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,42,4.0,3,119.0,0101000020E6100000685A626534C21340D6FD63213A2E4A40
16330,16330,Private room,Amsterdam,Centrum West,30,4.5,3,107.0,0101000020E6100000B05417F0329313402541B8020A314A40
16331,16331,Private room,Amsterdam,Centrum West,49,4.5,2,118.0,0101000020E6100000EFCB99ED0A8D1340A54929E8F6304A40
16332,16332,Private room,Amsterdam,Centrum Oost,56,5.0,2,124.0,0101000020E6100000CCEF3499F196134019E42EC2142F4A40
16333,16333,Private room,Amsterdam,Noord West,20,5.0,2,118.0,0101000020E6100000779D0DF967A613405260014C19344A40
16334,16334,Private room,Amsterdam,De Pijp / Rivierenbuurt,173,4.5,2,108.0,0101000020E6100000C828CFBC1CA61340033FAA61BF2B4A40
16335,16335,Private room,Amsterdam,Centrum West,78,5.0,4,118.0,0101000020E6100000732B84D558921340139ED0EB4F304A40
16336,16336,Private room,Amsterdam,De Pijp / Rivierenbuurt,46,5.0,3,110.0,0101000020E61000003C855CA967A11340643C4A253C2D4A40
16337,16337,Private room,Amsterdam,Centrum West,53,4.5,1,108.0,0101000020E61000009067976F7D9813402F336C94F52F4A40
16338,16338,Private room,Amsterdam,Centrum Oost,18,5.0,2,114.0,0101000020E6100000F7CABC55D79113407C60C77F812E4A40
16339,16339,Private room,Amsterdam,De Baarsjes / Oud West,52,5.0,2,108.0,0101000020E61000005F7AFB73D1701340772D211FF42E4A40
16340,16340,Private room,Amsterdam,Centrum West,67,4.5,1,108.0,0101000020E610000017D34CF73A99134081936DE00E304A40
16341,16341,Private room,Amsterdam,Ijburg / Eiland Zeeburg,102,5.0,3,108.0,0101000020E610000040F9BB77D4F813405C3B5112122D4A40
16342,16342,Private room,Amsterdam,De Pijp / Rivierenbuurt,196,4.5,2,108.0,0101000020E610000074D190F128951340957CEC2E502C4A40
16343,16343,Private room,Amsterdam,Centrum Oost,36,5.0,2,123.0,0101000020E61000006C09F9A067931340130D52F0142E4A40
16344,16344,Private room,Amsterdam,De Baarsjes / Oud West,2,0.0,2,118.0,0101000020E6100000EA03C93B878213400ABFD4CF9B2E4A40
16345,16345,Private room,Amsterdam,Westerpark,8,4.5,4,114.0,0101000020E61000000FB56D18058113406118B0E42A324A40
16346,16346,Private room,Amsterdam,Noord-West / Noord-Midden,4,5.0,2,113.0,0101000020E6100000910DA48B4D7B1340711DE38A8B2D4A40
16347,16347,Private room,Amsterdam,Oud Noord,334,5.0,2,106.0,0101000020E6100000AE669DF17DA113404F594DD713314A40
16348,16348,Private room,Amsterdam,De Baarsjes / Oud West,118,5.0,2,114.0,0101000020E610000093E4B9BE0F7713401D3EE944822F4A40
16349,16349,Private room,Amsterdam,Centrum Oost,36,4.5,2,106.0,0101000020E6100000723788D68A861340AB07CC43A62E4A40
16350,16350,Private room,Amsterdam,Centrum Oost,0,0.0,2,108.0,0101000020E61000004DA1F31ABBA41340C4961E4DF52E4A40
16351,16351,Private room,Amsterdam,Centrum Oost,54,5.0,2,115.0,0101000020E61000009ED32CD0EEA01340FF5E0A0F9A2F4A40
16352,16352,Private room,Amsterdam,Bos en Lommer,6,5.0,2,115.0,0101000020E610000019AC38D55A68134006D671FC50314A40
16353,16353,Private room,Amsterdam,Noord-West / Noord-Midden,96,5.0,2,109.0,0101000020E6100000ADDC0BCC0A8513400C5872158B2D4A40
16354,16354,Private room,Amsterdam,Watergraafsmeer,105,5.0,3,117.0,0101000020E6100000E509849D62B513401CB4571F0F2D4A40
16355,16355,Private room,Amsterdam,De Baarsjes / Oud West,33,5.0,2,108.0,0101000020E6100000CEDE196D55821340E78A5242B02E4A40
16356,16356,Private room,Amsterdam,Centrum West,443,4.5,2,108.0,0101000020E6100000BE175FB4C78B13407F130A1170304A40
16357,16357,Private room,Amsterdam,Oud Oost,72,4.0,3,107.0,0101000020E610000092B1DAFCBFAA1340E7DF2EFB752D4A40
16358,16358,Private room,Amsterdam,Centrum West,35,4.5,2,107.0,0101000020E61000002BFA43334F8E1340D4B837BF61304A40
16359,16359,Private room,Amsterdam,Centrum West,207,5.0,2,117.0,0101000020E6100000D8F0F44A599613405A2F8672A22F4A40
16360,16360,Private room,Amsterdam,Oud Noord,15,5.0,2,114.0,0101000020E610000081ED60C43EA113402DCDAD1056314A40
16361,16361,Private room,Amsterdam,De Baarsjes / Oud West,118,4.5,2,108.0,0101000020E6100000661536035C70134020D26F5F072E4A40
16362,16362,Private room,Amsterdam,Centrum West,44,4.5,2,118.0,0101000020E6100000F67EA31D378C13407E8B4E965A2F4A40
16363,16363,Private room,Amsterdam,Centrum Oost,3,4.5,4,117.0,0101000020E61000009961A3ACDF8C1340EE7A698A002F4A40
16364,16364,Private room,Amsterdam,Oud Noord,5,4.5,3,108.0,0101000020E6100000787AA52C43AC1340CFBD874B8E314A40
16365,16365,Private room,Amsterdam,Centrum Oost,51,5.0,2,119.0,0101000020E610000017B83CD68C8C134080457EFD102F4A40
16366,16366,Private room,Amsterdam,Watergraafsmeer,131,5.0,2,108.0,0101000020E610000012C138B874BC134029779FE3A32D4A40
16367,16367,Private room,Amsterdam,Noord-West / Noord-Midden,191,5.0,2,122.0,0101000020E6100000304CA60A46851340FA27B858512D4A40
16368,16368,Private room,Amsterdam,Ijburg / Eiland Zeeburg,59,5.0,2,108.0,0101000020E610000008043A9336051440085740A19E2C4A40
16369,16369,Private room,Amsterdam,Centrum West,37,4.0,2,119.0,0101000020E61000006ADD06B5DF8A1340613255302A314A40
16370,16370,Private room,Amsterdam,Centrum Oost,288,4.5,2,117.0,0101000020E6100000958098840B991340DC82A5BA802F4A40
16371,16371,Private room,Amsterdam,Noord-West / Noord-Midden,50,4.5,2,108.0,0101000020E61000000B47904AB163134059897956D22C4A40
16372,16372,Private room,Amsterdam,Centrum West,0,0.0,2,119.0,0101000020E610000051A5660FB492134048C5FF1D512F4A40
16373,16373,Private room,Amsterdam,Noord-West / Noord-Midden,21,5.0,2,118.0,0101000020E61000008C31B08EE3671340D5AE09698D2D4A40
16374,16374,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,199,5.0,2,108.0,0101000020E61000001F10E84CDAC413400D18247D5A2F4A40
16375,16375,Private room,Amsterdam,De Baarsjes / Oud West,35,4.5,2,118.0,0101000020E6100000068200193A761340E95F92CA142F4A40
16376,16376,Private room,Amsterdam,De Pijp / Rivierenbuurt,194,5.0,4,119.0,0101000020E61000000B98C0ADBB991340B01EF7ADD62D4A40
16377,16377,Private room,Amsterdam,Centrum Oost,6,5.0,2,108.0,0101000020E610000024EEB1F4A18B13400536E7E0992E4A40
16378,16378,Private room,Amsterdam,Centrum West,157,4.5,2,108.0,0101000020E610000005DB8827BB891340D32EA699EE2F4A40
16379,16379,Private room,Amsterdam,De Aker / Nieuw Sloten,13,5.0,1,114.0,0101000020E61000000801F9122A48134054539275382C4A40
16380,16380,Private room,Amsterdam,Bos en Lommer,7,4.0,4,110.0,0101000020E6100000944F8F6D19701340A3CA30EE06314A40
16381,16381,Private room,Amsterdam,Centrum West,150,4.5,2,119.0,0101000020E61000004A0856D5CB8F134064B14D2A1A2F4A40
16382,16382,Private room,Amsterdam,Westerpark,240,4.5,2,116.0,0101000020E6100000321CCF67407D13403604C765DC304A40
16383,16383,Private room,Amsterdam,Centrum Oost,72,4.5,2,118.0,0101000020E6100000F629C764718F13400AD6389B8E2E4A40
16384,16384,Private room,Amsterdam,Oud Oost,102,4.5,3,119.0,0101000020E610000040FCFCF7E0B51340B1E1E995B22E4A40
16385,16385,Private room,Amsterdam,Bos en Lommer,6,5.0,2,108.0,0101000020E6100000195932C7F25E13405303CDE7DC2F4A40
16386,16386,Private room,Amsterdam,Centrum West,35,5.0,1,108.0,0101000020E6100000363B527DE7971340D40B3ECDC92F4A40
16387,16387,Private room,Amsterdam,Centrum Oost,175,5.0,4,114.0,0101000020E61000009BE5B2D1399F1340CDAFE600C12E4A40
16388,16388,Private room,Amsterdam,Centrum Oost,13,5.0,2,119.0,0101000020E610000010E9B7AF038713405645B8C9A82E4A40
16389,16389,Private room,Amsterdam,De Pijp / Rivierenbuurt,27,5.0,2,108.0,0101000020E6100000DF180280638F1340A3073E062B2C4A40
16390,16390,Private room,Amsterdam,Noord-West / Noord-Midden,54,5.0,2,114.0,0101000020E6100000F086342A70821340451152B7B32D4A40
16391,16391,Private room,Amsterdam,De Pijp / Rivierenbuurt,211,5.0,4,118.0,0101000020E61000004A287D21E49C1340AFB0E07EC02D4A40
16392,16392,Private room,Amsterdam,Centrum West,80,5.0,2,118.0,0101000020E6100000CBA2B08BA2871340BB80971936304A40
16393,16393,Private room,Amsterdam,Centrum Oost,8,5.0,2,114.0,0101000020E61000004CC3F01131951340BBD1C77C402E4A40
16394,16394,Private room,Amsterdam,Centrum Oost,205,5.0,2,111.0,0101000020E6100000FAB7CB7EDD8913409C14E63DCE2E4A40
16395,16395,Private room,Amsterdam,De Pijp / Rivierenbuurt,292,5.0,2,113.0,0101000020E61000007CD28904538D134040F67AF7C72D4A40
16396,16396,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,22,5.0,2,107.0,0101000020E6100000DA54DD239BBB134026547078412E4A40
16397,16397,Private room,Amsterdam,Geuzenveld / Slotermeer,1,0.0,2,114.0,0101000020E6100000FC6EBA65874813403656629E95304A40
16398,16398,Private room,Amsterdam,De Pijp / Rivierenbuurt,88,5.0,2,114.0,0101000020E6100000AB24B20FB29C1340B29DEFA7C62B4A40
16399,16399,Private room,Amsterdam,Centrum Oost,14,4.5,2,114.0,0101000020E6100000915F3FC4068B13406EA12B11A82E4A40
16400,16400,Private room,Amsterdam,Centrum West,44,4.5,2,118.0,0101000020E6100000FA9AE5B2D1991340D943FB58C12F4A40
16401,16401,Private room,Amsterdam,De Baarsjes / Oud West,117,4.5,2,108.0,0101000020E61000006551D845D17313400FD4298F6E2E4A40
16402,16402,Private room,Amsterdam,Westerpark,78,5.0,2,114.0,0101000020E6100000F9653046247A1340A0185932C7304A40
16403,16403,Private room,Amsterdam,Centrum West,27,5.0,3,108.0,0101000020E61000000FB743C3629413406AF5D55581304A40
16404,16404,Private room,Amsterdam,De Pijp / Rivierenbuurt,67,5.0,4,118.0,0101000020E61000004BCADDE7F89813405E9ECE15A52C4A40
16405,16405,Private room,Amsterdam,Noord-West / Noord-Midden,290,4.5,4,117.0,0101000020E6100000780C8FFD2C8613405B79C9FFE42D4A40
16406,16406,Private room,Amsterdam,Centrum West,145,4.5,2,119.0,0101000020E61000000C59DDEA39891340813E9127492F4A40
16407,16407,Private room,Amsterdam,Centrum Oost,2,0.0,2,118.0,0101000020E61000001EFAEE5696A81340F46A80D2502F4A40
16408,16408,Private room,Amsterdam,De Pijp / Rivierenbuurt,83,5.0,2,119.0,0101000020E61000000E15E3FC4D98134017F549EEB02D4A40
16409,16409,Private room,Amsterdam,Centrum West,94,4.5,2,119.0,0101000020E6100000CB9F6F0B968A1340E2CD1ABCAF304A40
16410,16410,Private room,Amsterdam,De Baarsjes / Oud West,54,5.0,2,114.0,0101000020E610000031B77BB94F6E134085CC9541B52D4A40
16411,16411,Private room,Amsterdam,Noord-West / Noord-Midden,0,0.0,2,114.0,0101000020E61000003BC8EBC1A468134020B8CA13082D4A40
16412,16412,Private room,Amsterdam,Centrum Oost,298,5.0,2,114.0,0101000020E6100000D7A19A92ACA313406D567DAEB62E4A40
16413,16413,Private room,Amsterdam,Centrum Oost,74,4.0,2,114.0,0101000020E610000047567E198CA113400F9C33A2B42F4A40
16414,16414,Private room,Amsterdam,Centrum West,17,4.5,2,119.0,0101000020E61000004EB9C2BB5C941340F5F23B4D66304A40
16415,16415,Private room,Amsterdam,De Baarsjes / Oud West,5,4.5,1,108.0,0101000020E6100000EB7420EBA9751340F16778B3062F4A40
16416,16416,Private room,Amsterdam,Centrum Oost,56,4.5,2,118.0,0101000020E61000007FFACF9A1F8F1340E7A8A3E36A2E4A40
16417,16417,Private room,Amsterdam,Centrum West,85,5.0,2,114.0,0101000020E6100000D97745F0BF951340DD989EB0C42F4A40
16418,16418,Private room,Amsterdam,Centrum West,21,5.0,2,110.0,0101000020E6100000EC33677DCA911340925ED4EE572F4A40
16419,16419,Private room,Amsterdam,Centrum West,158,5.0,2,119.0,0101000020E6100000CEC5DFF604891340739CDB847B2F4A40
16420,16420,Private room,Amsterdam,Centrum Oost,72,5.0,2,104.0,0101000020E61000000A48FB1F609D1340315BB22AC22F4A40
16421,16421,Private room,Amsterdam,Centrum Oost,34,4.5,2,114.0,0101000020E610000022A7AFE76B861340E50B5A48C02E4A40
16422,16422,Private room,Amsterdam,Centrum Oost,87,5.0,2,119.0,0101000020E6100000008C67D0D09F13407923F3C81F2E4A40
16423,16423,Private room,Amsterdam,Westerpark,180,5.0,2,107.0,0101000020E6100000F9122A38BC80134053978C6324314A40
16424,16424,Private room,Amsterdam,Centrum West,32,5.0,2,107.0,0101000020E61000003599F1B6D28B134018B14F00C5304A40
16425,16425,Private room,Amsterdam,Centrum West,70,4.5,4,118.0,0101000020E61000005B9885764E931340645C717154304A40
16426,16426,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,102,5.0,2,108.0,0101000020E6100000193A765089CB13406FBBD05CA72F4A40
16427,16427,Private room,Amsterdam,De Pijp / Rivierenbuurt,171,4.5,2,114.0,0101000020E61000003B6EF8DD749B1340DFDDCA129D2D4A40
16428,16428,Private room,Amsterdam,De Pijp / Rivierenbuurt,26,5.0,2,109.0,0101000020E610000048FC8A355C941340F705F4C29D2D4A40
16429,16429,Private room,Amsterdam,Oud Oost,207,5.0,2,115.0,0101000020E610000040868E1D54A213400C0742B2802D4A40
16430,16430,Private room,Amsterdam,Centrum West,289,5.0,2,118.0,0101000020E61000004A99D4D006901340454948A46D304A40
16431,16431,Private room,Amsterdam,Noord-West / Noord-Midden,5,4.5,2,114.0,0101000020E6100000166EF9484A6A1340BDFDB968C82C4A40
16432,16432,Private room,Amsterdam,De Baarsjes / Oud West,110,5.0,2,119.0,0101000020E6100000BFB513252171134012F8C3CF7F2F4A40
16433,16433,Private room,Amsterdam,Oostelijk Havengebied / Indische Buurt,74,5.0,2,118.0,0101000020E6100000C5E57805A2A71340043752B648304A40
16434,16434,Private room,Amsterdam,Centrum Oost,192,5.0,2,118.0,0101000020E61000006A6798DA52A71340043A9336552F4A40
16435,16435,Private room,Amsterdam,Centrum West,0,0.0,1,114.0,0101000020E61000006211C30E63921340D1E80E6267304A40
16436,16436,Private room,Amsterdam,Centrum Oost,34,4.5,2,119.0,0101000020E6100000B20DDC813AA5134083F755B9502F4A40
16437,16437,Private room,Amsterdam,Centrum West,0,0.0,2,119.0,0101000020E6100000AE65321CCF971340E33785950A304A40
16438,16438,Private room,Amsterdam,De Baarsjes / Oud West,169,5.0,2,114.0,0101000020E6100000BB9BA73AE4661340BD546CCCEB2E4A40
16439,16439,Private room,Amsterdam,Oud Oost,119,5.0,2,114.0,0101000020E6100000882B67EF8CA61340E15E99B7EA2C4A40
16440,16440,Private room,Amsterdam,Oud Noord,24,5.0,2,114.0,0101000020E61000007BF8325184B41340429770E82D324A40
16441,16441,Private room,Amsterdam,De Baarsjes / Oud West,297,5.0,2,114.0,0101000020E61000001D8EAED2DD75134075745C8DEC2E4A40
16442,16442,Private room,Amsterdam,Westerpark,51,5.0,2,119.0,0101000020E61000008CD99255118E134041F50F2219324A40
16443,16443,Private room,Amsterdam,Oud Oost,46,5.0,2,119.0,0101000020E61000000951BEA085A41340043A9336552D4A40
16444,16444,Private room,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,3,118.0,0101000020E610000065A88AA9F4A31340D6AA5D13D22C4A40
16445,16445,Private room,Amsterdam,Centrum Oost,1,0.0,2,114.0,0101000020E61000005F07CE19518A13402DB308C5562E4A40
16446,16446,Private room,Amsterdam,Noord West,101,5.0,2,107.0,0101000020E6100000BE9F1A2FDD941340FBB1497EC4354A40
16447,16447,Private room,Amsterdam,De Pijp / Rivierenbuurt,138,5.0,2,114.0,0101000020E61000009F1F46088F9613404E7D2079E72C4A40
16448,16448,Private room,Amsterdam,De Pijp / Rivierenbuurt,39,5.0,2,119.0,0101000020E6100000CAC0012D5D911340359BC761302D4A40
16449,16449,Private room,Amsterdam,De Baarsjes / Oud West,59,5.0,2,119.0,0101000020E6100000B64C86E3F96C1340B1FA230C032E4A40
16450,16450,Private room,Amsterdam,Centrum West,0,0.0,2,119.0,0101000020E6100000B3EA73B5158B1340A46C91B41B314A40
16451,16451,Private room,Amsterdam,Centrum Oost,10,5.0,2,111.0,0101000020E6100000B08C0DDDEC8F1340F75B3B51122E4A40
16452,16452,Private room,Amsterdam,De Pijp / Rivierenbuurt,24,5.0,2,114.0,0101000020E6100000068195438B9C1340FA27B858512D4A40
16453,16453,Private room,Amsterdam,De Pijp / Rivierenbuurt,125,5.0,2,108.0,0101000020E6100000202A8D98D9971340936E4BE4822D4A40
16454,16454,Private room,Amsterdam,Westerpark,196,4.5,2,118.0,0101000020E61000002063EE5A427E13404A5E9D6340304A40
16455,16455,Private room,Amsterdam,De Baarsjes / Oud West,71,5.0,2,115.0,0101000020E6100000365B79C9FF741340F818AC38D52E4A40
16456,16456,Private room,Amsterdam,Noord-West / Noord-Midden,72,4.5,2,118.0,0101000020E6100000B81FF0C00072134050C763062A2D4A40
