room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
10560180,1290,52624287,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,3.0,,80.0,,Apartment in Kilimani,2017-05-13 00:22:12.708780,-1.295013,36.7872,0101000020E6100000A2B437F8C26442404C512E8D5FB8F4BF
16247568,1290,2750445,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,65.0,,"Awesome 2 Bedroom Apartment in Westlands,Nairobi",2017-05-13 00:22:12.705892,-1.263528,36.783964,0101000020E6100000E49EAEEE58644240DC48D9226937F4BF
4155436,1290,21561979,Entire home/apt,,Nairobi,,Nairobi,2,0.0,12,6.0,,65.0,,Serene home in Nairobi suburbs,2017-05-13 00:22:11.521266,-1.219841,36.817618,0101000020E61000007B4FE5B4A7684240751E15FF7784F3BF
8100600,1290,42763869,Entire home/apt,,Nairobi,,Nairobi,2,0.0,4,2.0,,70.0,,TWO  bedroom furnished apartment,2017-05-13 00:22:11.519136,-1.295744,36.779485,0101000020E61000007D5C1B2AC6634240C4CF7F0F5EBBF4BF
9221711,1290,35925748,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,3.0,,80.0,,3 bedroom furnished house,2017-05-13 00:22:11.516535,-1.224497,36.86541,0101000020E6100000D0D03FC1C56E424042CD902A8A97F3BF
9772487,1290,50132240,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,65.0,,PHYRE 3 BEDROOM FURNISHED APPARTMENT,2017-05-13 00:22:11.511173,-1.291826,36.758952,0101000020E6100000ED9DD15625614240BEF561BD51ABF4BF
6483174,1290,33880053,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,65.0,,Serene home in Ridgeways,2017-05-13 00:22:11.508922,-1.228321,36.853369,0101000020E6100000CA3505323B6D42401BD7BFEB33A7F3BF
5016470,1290,25877328,Entire home/apt,,Nairobi,,Nairobi,2,0.0,6,3.0,,75.0,,Cosy 3-Bedroom Furnished Apartment ,2017-05-13 00:22:11.506262,-1.296197,36.775492,0101000020E6100000A227655243634240E3C5C21039BDF4BF
8764774,1290,45960753,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,75.0,,Runda -  2 br Guest house near UN,2017-05-13 00:22:11.498306,-1.223566,36.835228,0101000020E61000000C5A48C0E86A4240E8F527F1B993F3BF
4435313,1290,3044653,Entire home/apt,,Nairobi,,Nairobi,3,4.5,6,4.0,,75.0,,Beautiful Cozy Luxury Lavington Apt,2017-05-13 00:22:11.489921,-1.295627,36.763922,0101000020E6100000F3583332C861424092088D60E3BAF4BF
3787845,1290,19440778,Entire home/apt,,Nairobi,,Nairobi,0,0.0,1,1.0,,80.0,,Wood Avenue Towers,2017-05-13 00:22:11.487111,-1.292588,36.785967,0101000020E61000001C5E10919A644240973B33C170AEF4BF
7816175,1290,41147915,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,60.0,,furnished guestwing to let,2017-05-13 00:22:11.484483,-1.208966,36.806196,0101000020E61000004015376E316742406F9D7FBBEC57F3BF
8491875,1290,44722326,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,69.0,,"2 bedroom apartment, Karen",2017-05-13 00:22:11.481789,-1.2939,36.683034,0101000020E61000002D077AA86D574240DDB5847CD0B3F4BF
14116767,1290,49248997,Entire home/apt,,Nairobi,,Nairobi,1,0.0,6,3.0,,73.0,,Gorgeous Penthouse duplex,2017-05-13 00:22:11.465497,-1.289101,36.777707,0101000020E6100000656F29E78B634240B6DAC35E28A0F4BF
16888091,1290,18870445,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,50.0,,Homme,2017-05-13 00:20:48.626057,-1.320154,36.847661,0101000020E61000001E8CD827806C4240F6EFFACC591FF5BF
16063223,1290,91951894,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,50.0,,One Bedroom executive,2017-05-13 00:20:48.618588,-1.306219,36.802985,0101000020E6100000DB166536C8664240069FE6E445E6F4BF
16903411,1290,112828796,Entire home/apt,,Nairobi,,Nairobi,1,0.0,6,3.0,,60.0,,Lovely Westlands Apartment,2017-05-13 00:20:48.615824,-1.266235,36.791188,0101000020E61000006B7EFCA54565424018CFA0A17F42F4BF
16264230,1290,64313036,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,45.0,,EXQUISITE APARTMENT - close to the city & airport.,2017-05-13 00:20:48.611137,-1.321353,36.843758,0101000020E610000083DE1B43006C4240378B170B4324F5BF
13967257,1290,83254081,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,3.0,,45.0,,UBUNTU PLACE -  HOMELY SERVICED APT,2017-05-13 00:20:48.608217,-1.307935,36.816398,0101000020E61000008942CBBA7F6842403EB324404DEDF4BF
18081177,1290,36021496,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,3.0,,49.0,,Michael & Val's home & garden,2017-05-13 00:20:48.605785,-1.310235,36.798125,0101000020E61000005C8FC2F5286642406631B1F9B8F6F4BF
11878276,1290,63315973,Entire home/apt,,Nairobi,,Nairobi,9,4.5,6,3.0,,50.0,,Close to Nakumatt Junction With a Pool,2017-05-13 00:20:48.602984,-1.295809,36.765936,0101000020E61000001F6ADB300A624240A7CCCD37A2BBF4BF
15826077,1290,102465207,Entire home/apt,,Nairobi,,Nairobi,2,0.0,2,2.0,,50.0,,Superb shared apt in kilimani NBO.,2017-05-13 00:20:48.596926,-1.291062,36.822283,0101000020E61000004487C09140694240CFBBB1A030A8F4BF
3809258,1290,19577074,Entire home/apt,,Nairobi,,Nairobi,28,4.5,3,3.0,,50.0,,Spacious Cozy 3 Bed Apt & Office,2017-05-13 00:20:48.591743,-1.263042,36.784547,0101000020E610000064963D096C644240469737876B35F4BF
16167142,1290,28053625,Entire home/apt,,Nairobi,,Nairobi,3,5.0,4,2.0,,45.0,,Little House in the Woods,2017-05-13 00:20:48.589394,-1.25367,36.811141,0101000020E6100000EDB8E177D3674240029F1F46080FF4BF
2672284,1290,12987750,Entire home/apt,,Nairobi,,Nairobi,2,0.0,2,1.0,,46.0,,One Bedroom Apartment near Airport,2017-05-13 00:20:48.586425,-1.325359,36.846448,0101000020E6100000DFE17668586C4240255987A3AB34F5BF
17197672,1290,115779242,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,60.0,,A modern furnished apartment,2017-05-13 00:20:48.581619,-1.260713,36.801793,0101000020E6100000B4942C27A1664240D4450A65E12BF4BF
15001837,1290,94620823,Entire home/apt,,Nairobi,,Nairobi,3,4.5,6,3.0,,49.0,,NEXT TO  NAKUMATT JUNCTION  ON RIARA ROAD,2017-05-13 00:20:47.120791,-1.297447,36.763835,0101000020E610000024456458C561424068B114C957C2F4BF
11744332,1290,57221109,Entire home/apt,,Nairobi,,Nairobi,16,5.0,2,1.0,,46.0,,COSY One bedroom in WESTLANDS.,2017-05-13 00:20:47.113064,-1.259201,36.803326,0101000020E61000006403E962D3664240AC72A1F2AF25F4BF
18367402,1290,43341259,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,3.0,,53.0,,Roy House,2017-05-13 00:20:47.110733,-1.367559,36.738147,0101000020E6100000FC51D4997B5E4240809BC58B85E1F5BF
17126893,1290,28314309,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,50.0,,Stay in a Stylish 2BR Apartment at Garden City,2017-05-13 00:20:47.107589,-1.232237,36.878356,0101000020E6100000681F2BF86D7042400ABDFE243EB7F3BF
13857911,1290,71175267,Entire home/apt,,Nairobi,,Nairobi,19,5.0,2,1.0,,47.0,,Beautiful rustic-style furnished 1bed apt,2017-05-13 00:20:47.104680,-1.261864,36.795111,0101000020E61000004DD87E32C6654240F4FE3F4E9830F4BF
16951245,1290,69815652,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,59.0,,"Gorgeous,  2BR finished apartment Garden City",2017-05-13 00:20:47.100706,-1.243419,36.869824,0101000020E610000051A39064566F4240B39943520BE5F3BF
3647397,1290,9121895,Entire home/apt,,Nairobi,,Nairobi,9,5.0,5,2.0,,51.0,,Serene apartment in Westlands,2017-05-13 00:20:47.094578,-1.26449,36.793098,0101000020E6100000F2423A3C8465424096E7C1DD593BF4BF
913200,1290,4879924,Entire home/apt,,Nairobi,,Nairobi,88,4.5,6,3.0,,53.0,,3 bed 3.5 bath Elegant Apt in Kile.,2017-05-13 00:20:47.089922,-1.272871,36.790233,0101000020E6100000289CDD5A26654240D76D50FBAD5DF4BF
14953096,1290,8042369,Entire home/apt,,Nairobi,,Nairobi,3,4.5,2,1.0,,48.0,,NEW!!ZANA WESTGATE perfect location,2017-05-13 00:20:47.084377,-1.257757,36.801298,0101000020E6100000D42CD0EE90664240890AD5CDC51FF4BF
13869669,1290,23919874,Entire home/apt,,Nairobi,,Nairobi,4,5.0,4,2.0,,50.0,,Comfortable Furnished Royal Apartment,2017-05-13 00:20:45.852002,-1.262165,36.793562,0101000020E610000097AC8A7093654240527E52EDD331F4BF
15919562,1290,103289610,Entire home/apt,,Nairobi,,Nairobi,5,4.5,2,1.0,,55.0,,Cosy Kileleshwa Apartment,2017-05-13 00:20:45.841645,-1.28125,36.791539,0101000020E61000001841632651654240000000000080F4BF
5377770,1290,27878954,Entire home/apt,,Nairobi,,Nairobi,30,5.0,6,3.0,,60.0,,A tranquil 3 bedroom home,2017-05-13 00:20:45.838779,-1.195425,36.901825,0101000020E61000008CDB68006F734240FF21FDF67520F3BF
17803409,1290,92823902,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,50.0,,Cozy 2 Bedroom Apartment,2017-05-13 00:20:45.836041,-1.297524,36.790109,0101000020E61000003CA3AD4A22654240D3669C86A8C2F4BF
4772079,1290,24615418,Entire home/apt,,Nairobi,,Nairobi,48,4.5,6,3.0,,55.0,,Airwaves Home Woodley,2017-05-13 00:20:45.833117,-1.305462,36.774503,0101000020E6100000B3D30FEA2263424066BB421F2CE3F4BF
16188783,1290,86206304,Entire home/apt,,Nairobi,,Nairobi,2,0.0,6,3.0,,60.0,,ELTOM home-Entire 3-Bedroom Apartment in Kilimani,2017-05-13 00:20:45.829947,-1.290334,36.774423,0101000020E61000009622F94A206342407AABAE4335A5F4BF
10578007,1290,3242090,Entire home/apt,,Nairobi,,Nairobi,14,4.5,2,0.0,,58.0,,Renovated Studio,2017-05-13 00:20:45.827224,-1.288213,36.79331,0101000020E61000007DCB9C2E8B6542404583143C859CF4BF
18400039,1290,124383754,Entire home/apt,,Nairobi,,Nairobi,0,0.0,10,5.0,,45.0,,Greenleaf Karen Home,2017-05-13 00:20:45.825145,-1.371171,36.760543,0101000020E6100000D219187959614240EE93A30051F0F5BF
18443580,1290,106787415,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,50.0,,*Comfy 2 bedroom  ensuite* close to everything,2017-05-13 00:20:45.822608,-1.290323,36.769571,0101000020E61000009A79724D81624240FD6CE4BA29A5F4BF
10912864,1290,42499663,Entire home/apt,,Nairobi,,Nairobi,36,5.0,4,2.0,,60.0,,An Irish welcome in Karen,2017-05-13 00:20:45.819873,-1.316066,36.682556,0101000020E610000023D8B8FE5D574240630AD6389B0EF5BF
18050463,1290,124219357,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,60.0,,Home away from Home,2017-05-13 00:20:45.817731,-1.296918,36.792877,0101000020E6100000136058FE7C654240E97FB9162DC0F4BF
9538049,1290,6629596,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,4.0,,50.0,,SweetHome - 2Loving Home,2017-05-13 00:20:45.815460,-1.226084,36.834653,0101000020E61000001041D5E8D56A4240BF61A2410A9EF3BF
17697603,1290,120575221,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,2.0,,45.0,,Modern fully furnished apartment in good location,2017-05-13 00:20:45.809888,-1.282891,36.781281,0101000020E61000003BFE0B0401644240E35295B6B886F4BF
6707,1290,15273,Entire home/apt,,Nairobi,,Nairobi,15,5.0,2,1.0,,48.0,,LORESHO HOUSE * Cottage Annexe 1,2017-05-13 00:20:45.801364,-1.252672,36.75618,0101000020E6100000D4F19881CA604240AED689CBF10AF4BF
7930168,1290,41335729,Entire home/apt,,Nairobi,,Nairobi,38,5.0,5,3.0,,55.0,,"Cosy 3BD House 
Yaya Area Kilimani",2017-05-13 00:20:45.134290,-1.298533,36.794137,0101000020E610000093C5FD47A6654240A46DFC89CAC6F4BF
8294821,1290,2547373,Entire home/apt,,Nairobi,,Nairobi,6,4.5,2,1.0,,52.0,,Cosmopolitan 1 BR Apartment,2017-05-13 00:20:45.131654,-1.288394,36.808583,0101000020E6100000008DD2A57F6742404FCDE506439DF4BF
10659413,1290,2819324,Entire home/apt,,Nairobi,,Nairobi,7,5.0,4,2.0,,50.0,,"2 Bdrm Modern Apt w/Open Layout, Pool & House Help",2017-05-13 00:20:45.128825,-1.280415,36.791394,0101000020E610000014200A664C654240EAEC6470947CF4BF
12937588,1290,66082039,Entire home/apt,,Nairobi,,Nairobi,20,4.0,4,2.0,,41.0,,Serene & Secure in Westlands - Central to Malls,2017-05-13 00:20:45.126062,-1.26458,36.785686,0101000020E61000006876DD5B9164424096CFF23CB83BF4BF
17114944,1290,16079172,Entire home/apt,,Nairobi,,Nairobi,2,0.0,4,2.0,,51.0,,2 bdrm penthouse apartment with large terrace,2017-05-13 00:20:45.123926,-1.284775,36.793866,0101000020E610000003B4AD669D654240917EFB3A708EF4BF
15711099,1290,49075641,Entire home/apt,,Nairobi,,Nairobi,13,4.5,2,1.0,,55.0,,"Cosy 1 Bedroom Apartment, Upperhill",2017-05-13 00:20:45.121325,-1.302166,36.814513,0101000020E61000005B9544F6416842400169FF03ACD5F4BF
12749613,1290,66725323,Entire home/apt,,Nairobi,,Nairobi,38,5.0,4,0.0,,50.0,,Cosy Guest House in Beautiful Spring Valley,2017-05-13 00:20:45.118683,-1.24719,36.785433,0101000020E61000007E198C1189644240315F5E807DF4F3BF
16950203,1290,71247066,Entire home/apt,,Nairobi,,Nairobi,5,5.0,3,2.0,,49.0,,"A cozy, warm, 2BR furnished Apartment in kilimani",2017-05-13 00:20:45.116378,-1.291194,36.780789,0101000020E6100000CC09DAE4F0634240ACA92C0ABBA8F4BF
16410036,1290,107521633,Entire home/apt,,Nairobi,,Nairobi,7,4.5,2,1.0,,45.0,,"Cozy 1BR,amazing views of Westlands",2017-05-13 00:20:45.113608,-1.257091,36.79979,0101000020E61000007CD5CA845F664240F488D1730B1DF4BF
16488176,1290,48586259,Entire home/apt,,Nairobi,,Nairobi,6,5.0,2,1.0,,50.0,,Spacious Luxury Apartment with A Garden.,2017-05-13 00:20:45.110815,-1.293678,36.757347,0101000020E6100000A35C1ABFF060424001E0D8B3E7B2F4BF
13346446,1290,75629965,Entire home/apt,,Nairobi,,Nairobi,11,5.0,2,1.0,,47.0,,Neat Uptown Apartment,2017-05-13 00:20:45.108006,-1.259325,36.798551,0101000020E610000014984EEB366642402E90A0F83126F4BF
13679765,1290,29134927,Entire home/apt,,Nairobi,,Nairobi,9,4.5,4,2.0,,54.0,,COSY AND MODERN APARTMENT IN KILELESHWA,2017-05-13 00:20:45.105253,-1.273858,36.79737,0101000020E6100000E0675C3810664240ADF71BEDB861F4BF
15994012,1290,26159912,Entire home/apt,,Nairobi,,Nairobi,5,5.0,2,1.0,,45.0,,One bedroom apartment in Westlands,2017-05-13 00:20:45.102540,-1.267596,36.808632,0101000020E6100000E23FDD40816742408BA548BE1248F4BF
4388198,1290,21622379,Entire home/apt,,Nairobi,,Nairobi,117,5.0,5,2.0,,50.0,,"Delightful home, near JKIA airport",2017-05-13 00:20:45.099986,-1.326591,36.880807,0101000020E61000003F8BA548BE704240DEAF027CB739F5BF
12899465,1290,44984274,Entire home/apt,,Nairobi,,Nairobi,38,4.5,2,1.0,,55.0,,Cozy apartment in Upper Hill Nairobi,2017-05-13 00:20:45.095311,-1.304062,36.812162,0101000020E6100000E886A6ECF4674240384D9F1D70DDF4BF
13233505,1290,74305420,Entire home/apt,,Nairobi,,Nairobi,15,4.5,2,2.0,,45.0,,Amazing waterfall view ....,2017-05-13 00:20:45.034199,-1.287444,36.81008,0101000020E6100000649291B3B06742401DE736E15E99F4BF
3808791,1290,12479555,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,2.0,,30.0,,"SPARKLING,CHARMING HOME",2017-05-13 00:20:41.104248,-1.321701,36.679622,0101000020E610000031D28BDAFD564240AC72A1F2AF25F5BF
1921156,1290,9957967,Entire home/apt,,Nairobi,,Nairobi,1,0.0,1,1.0,,30.0,,Guest Wing,2017-05-13 00:20:39.861693,-1.3241,36.779827,0101000020E6100000D6C4025FD16342403A234A7B832FF5BF
17842811,1290,121491880,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,30.0,,Chalan Residence,2017-05-13 00:20:38.834099,-1.297077,36.766138,0101000020E6100000861C5BCF10624240F94CF6CFD3C0F4BF
18050216,1290,124162132,Entire home/apt,,Nairobi,,Nairobi,0,0.0,10,5.0,,40.0,,215 KAREN GARDENS home stay,2017-05-13 00:20:38.829468,-1.326834,36.728785,0101000020E61000005E68AED3485D4240A988D349B63AF5BF
7043595,1290,34284346,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,38.0,,Comfi holiday villa,2017-05-13 00:20:36.187849,-1.341019,36.732294,0101000020E61000004D874ECFBB5D4240B308C556D074F5BF
17672269,1290,108938996,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,32.0,,Cosy one bedroom,2017-05-13 00:20:32.587834,-1.326992,36.782672,0101000020E610000059BF99982E644240ADDBA0F65B3BF5BF
17183278,1290,115637044,Entire home/apt,,Nairobi,,Nairobi,2,0.0,10,5.0,,20.0,,A private house in a serene environment.,2017-05-13 00:20:31.284601,-1.376948,36.736363,0101000020E6100000027E8D24415E424086AE44A0FA07F6BF
17929830,1290,61344958,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,40.0,,"Hibiscus House, Marula Lane, Karen, Nairobi.",2017-05-13 00:20:31.275962,-1.335835,36.70795,0101000020E6100000029A081B9E5A424073A25D85945FF5BF
13838603,1290,47722201,Entire home/apt,,Nairobi,,Nairobi,5,5.0,8,4.0,,25.0,,JungleBeach Home,2017-05-13 00:20:31.259408,-1.348434,36.749144,0101000020E610000050FF59F3E35F42400B08AD872F93F5BF
15961927,1290,103656473,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,1.0,,40.0,,cosy apartment in nyayo estate off mombasa road,2017-05-13 00:20:29.068581,-1.307416,36.907067,0101000020E6100000F2237EC51A7442403046240A2DEBF4BF
13419383,1290,71596872,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,2.0,,10.0,,AFRICAN EXPERIENCE HOMESTAY.,2017-05-13 00:20:26.765598,-1.285549,36.891213,0101000020E61000009162804413724240F27C06D49B91F4BF
14739821,1290,91822813,Entire home/apt,,Nairobi,,Nairobi,2,0.0,6,3.0,,40.0,,Irene's cosy Apartment,2017-05-13 00:20:25.743272,-1.319991,36.902868,0101000020E61000006E4DBA2D91734240B83A00E2AE1EF5BF
11883259,1290,63122437,Entire home/apt,,Nairobi,,Nairobi,5,4.0,5,2.0,,30.0,,Airport Neighbour 3beds Apartment,2017-05-13 00:20:24.794265,-1.301569,36.912462,0101000020E6100000DF6B088ECB7442407DCC07043AD3F4BF
5070955,1290,25778897,Entire home/apt,,Nairobi,,Nairobi,30,4.0,2,1.0,,32.0,,Cosy Serene and Secure Apartment ,2017-05-13 00:20:24.779447,-1.315934,36.836999,0101000020E610000071E481C8226B4240861C5BCF100EF5BF
617914,1290,3061634,Entire home/apt,,Nairobi,,Nairobi,1,0.0,2,1.0,,27.0,,Clean Comfy Home Like Feeling,2017-05-13 00:20:01.067281,-1.321353,36.895055,0101000020E6100000868F882991724240378B170B4324F5BF
6362121,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,35.0,,Affordable Furnished 2 BR Kasarani,2017-05-13 00:20:01.064569,-1.215004,36.903052,0101000020E6100000304B3B35977342409E25C808A870F3BF
15331531,1290,97728041,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,1.0,,18.0,,citypark View Apartment,2017-05-13 00:20:01.058176,-1.260731,36.827024,0101000020E6100000E98024ECDB694240A1DAE044F42BF4BF
15671582,1290,87929466,Entire home/apt,,Nairobi,,Nairobi,2,0.0,4,2.0,,36.0,,Home Sweet Home. Cosy 2Bdr apt,2017-05-13 00:19:59.774472,-1.321077,36.854638,0101000020E61000009DF529C7646D4240F5F6E7A22123F5BF
13473626,1290,77092151,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,25.0,,"Chef cuisiner residence, South B",2017-05-13 00:19:59.769576,-1.329506,36.833862,0101000020E610000047B071FDBB6A4240575F5D15A845F5BF
12241746,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,30.0,,Nairobi Furnished Apartments,2017-05-13 00:19:58.612157,-1.217906,36.898361,0101000020E61000003D80457EFD72424083A279008B7CF3BF
4468706,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,30.0,,Fully Furnished 2 Bedroom Apartment,2017-05-13 00:19:58.609430,-1.230261,36.879056,0101000020E610000021AD31E88470424046B5882826AFF3BF
12945870,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,25.0,,Newly Furnished 1 BR in Kasarani,2017-05-13 00:19:58.606396,-1.220938,36.903516,0101000020E6100000D5B48B69A67342402F19C748F688F3BF
12240558,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,30.0,,Furnished Apartments in Nairobi,2017-05-13 00:19:58.603570,-1.217802,36.89914,0101000020E61000004243FF0417734240E50D30F31D7CF3BF
16626720,1290,29745701,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,12.0,,Home away from Home,2017-05-13 00:19:58.596439,-1.287164,36.886018,0101000020E61000006BD5AE0969714240AD6A49473998F4BF
16471339,1290,97198053,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,35.0,,A cozy apartment in South B,2017-05-13 00:19:58.582246,-1.320894,36.847766,0101000020E61000009354A698836C4240D4B837BF6122F5BF
16444076,1290,93817287,Entire home/apt,,Nairobi,,Nairobi,0,0.0,1,1.0,,25.0,,style care apartments,2017-05-13 00:19:58.573310,-1.311494,36.837539,0101000020E6100000F10F5B7A346B42405167EE21E1FBF4BF
14289109,1290,87214174,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,0.0,,30.0,,Private room with free Wi-Fi,2017-05-13 00:19:57.578894,-1.324648,36.879253,0101000020E610000077F4BF5C8B7042409163EB19C231F5BF
16808955,1290,111780089,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,3.0,,36.0,,Sasumwa Bungalow,2017-05-13 00:19:57.569578,-1.22045,36.819859,0101000020E6100000672AC423F168424082734694F686F3BF
3059645,1290,1761541,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,2.0,,30.0,,2 bedroom apt in serene environment,2017-05-13 00:19:57.561440,-1.293761,36.853921,0101000020E61000000E2F88484D6D4240B071FDBB3EB3F4BF
10999494,1290,57077933,Entire home/apt,,Nairobi,,Nairobi,0,0.0,6,3.0,,28.0,,Family-friendly cosy apartment,2017-05-13 00:19:56.889947,-1.30927,36.920006,0101000020E6100000D80FB1C1C275424089247A19C5F2F4BF
15861340,1290,6828809,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,35.0,,Height Twister Appartment,2017-05-13 00:19:56.868097,-1.218261,36.887782,0101000020E61000001EFD2FD7A271424048E00F3FFF7DF3BF
18139183,1290,91061377,Entire home/apt,,Nairobi,,Nairobi,0,0.0,4,0.0,,25.0,,Safe place no disturbance 25 minutes from airport,2017-05-13 00:19:56.865392,-1.282594,36.890839,0101000020E61000002C80290307724240B2BB40498185F4BF
5010006,1290,2280941,Entire home/apt,,Nairobi,,Nairobi,25,4.5,2,1.0,,37.0,,Home In a Serene Environment,2017-05-13 00:19:55.537093,-1.227505,36.861075,0101000020E61000009C33A2B4376E4240DDD26A48DCA3F3BF
16817841,1290,111877977,Entire home/apt,,Nairobi,,Nairobi,1,0.0,1,1.0,,13.0,,Cosy one bedroom Ample parking.,2017-05-13 00:19:55.524153,-1.209931,36.896406,0101000020E610000016F88A6EBD7242404CAAB69BE05BF3BF
17817439,1290,97360402,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,1.0,,15.0,,KWETU PLACE NEAR THE AIRPORT,2017-05-13 00:19:55.467333,-1.309734,36.900383,0101000020E6100000EB6F09C03F734240255987A3ABF4F4BF
18578390,1290,48850503,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,40.0,,MIREMA LANE APARTMENT with WIFI and Garden,2017-05-13 00:19:54.335473,-1.214617,36.882064,0101000020E61000004E7D2079E77042406EA6423C126FF3BF
16904165,1290,112837072,Entire home/apt,,Nairobi,,Nairobi,2,0.0,3,3.0,,12.0,,Jambo Africa,2017-05-13 00:19:54.326716,-1.316908,36.916141,0101000020E61000002BC3B81B44754240C9737D1F0E12F5BF
17667903,1290,85167091,Entire home/apt,,Nairobi,,Nairobi,0,0.0,15,6.0,,29.0,,"6 Bedroom Affordable House by JKIA, Nairobi",2017-05-13 00:19:54.312362,-1.252058,36.954008,0101000020E6100000AA0F24EF1C7A4240681F2BF86D08F4BF
6362319,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,0,0.0,3,1.0,,35.0,,Fully furnished 1 BR apartment,2017-05-13 00:19:53.005466,-1.215612,36.903426,0101000020E6100000952D9276A37342409F008A912573F3BF
6422344,1290,33507454,Entire home/apt,,Nairobi,,Nairobi,0,0.0,5,2.0,,35.0,,Entire 2br (behind junction mall) 15 min 2 airport,2017-05-13 00:19:53.002517,-1.295781,36.755723,0101000020E6100000E2EA0088BB60424069739CDB84BBF4BF
3315633,1290,11684296,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,2.0,,25.0,,New Fully furnished apartment ,2017-05-13 00:19:52.999834,-1.333512,36.884333,0101000020E610000004E3E0D231714240452DCDAD1056F5BF
17510507,1290,48876176,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,0.0,,27.0,,"Guest wing, Runda near Karura Forest.",2017-05-13 00:19:52.990215,-1.220731,36.825545,0101000020E61000002B306475AB694240FD69A33A1D88F3BF
13349830,1290,67364026,Entire home/apt,,Nairobi,,Nairobi,1,0.0,6,3.0,,40.0,,centralt beliggende bolig med 3 soveværelser,2017-05-13 00:19:51.338643,-1.295059,36.782503,0101000020E6100000CD02ED0E29644240573F36C98FB8F4BF
14003132,1290,26520507,Entire home/apt,,Nairobi,,Nairobi,1,0.0,4,3.0,,40.0,,Cozy cribs,2017-05-13 00:19:51.335609,-1.306982,36.73365,0101000020E6100000EE5A423EE85D4240EA5E27F565E9F4BF
5435346,1290,27981429,Entire home/apt,,Nairobi,,Nairobi,0,0.0,2,2.0,,35.0,,apartment near jomokenyatta airport,2017-05-13 00:19:51.329875,-1.326306,36.892464,0101000020E6100000BD6DA6423C72424035D1E7A38C38F5BF
7099745,1290,37210982,Entire home/apt,,Nairobi,,Nairobi,2,0.0,4,2.0,,39.0,,"Penthouse,Olive gardens,Hatheru road,Lavington,NRB",2017-05-13 00:19:51.323083,-1.291254,36.758521,0101000020E6100000242A54371761424056444DF4F9A8F4BF
